ctime,relname,pid,mode,granted
1444144636.21571,customer,32585,RowExclusiveLock,t
1444144636.21571,customer,32594,RowExclusiveLock,t
1444144636.21571,lineitem,32584,RowExclusiveLock,t
1444144636.21571,lineitem,32593,RowExclusiveLock,t
1444144636.21571,nation,32556,RowExclusiveLock,t
1444144636.21571,orders,32571,RowExclusiveLock,t
1444144636.21571,orders,32575,RowExclusiveLock,t
1444144636.21571,part,32570,RowExclusiveLock,t
1444144636.21571,part,32581,RowExclusiveLock,t
1444144636.21571,partsupp,32572,RowExclusiveLock,t
1444144636.21571,partsupp,32573,RowExclusiveLock,t
1444144636.21571,pg_locks,32634,AccessShareLock,t
1444144636.21571,region,32557,RowExclusiveLock,t
1444144636.21571,supplier,32590,RowExclusiveLock,t
1444144636.21571,supplier,32574,RowExclusiveLock,t
1444144697.31328,customer,32585,RowExclusiveLock,t
1444144697.31328,customer,32594,RowExclusiveLock,t
1444144697.31328,lineitem,32593,RowExclusiveLock,t
1444144697.31328,lineitem,32584,RowExclusiveLock,t
1444144697.31328,orders,32571,RowExclusiveLock,t
1444144697.31328,orders,32575,RowExclusiveLock,t
1444144697.31328,part,32570,RowExclusiveLock,t
1444144697.31328,partsupp,32573,RowExclusiveLock,t
1444144697.31328,partsupp,32572,RowExclusiveLock,t
1444144697.31328,pg_locks,32698,AccessShareLock,t
1444144757.48762,customer,32739,AccessExclusiveLock,f
1444144757.48762,customer,32737,ShareLock,t
1444144757.48762,customer,32738,ShareLock,t
1444144757.48762,customer,32735,ShareLock,t
1444144757.48762,customer,32736,ShareLock,t
1444144757.48762,lineitem,32593,RowExclusiveLock,t
1444144757.48762,lineitem,32584,RowExclusiveLock,t
1444144757.48762,orders,32575,RowExclusiveLock,t
1444144757.48762,orders,32571,RowExclusiveLock,t
1444144757.48762,part,32719,ShareLock,t
1444144757.48762,part,32717,ShareLock,t
1444144757.48762,part,,ShareLock,t
1444144757.48762,partsupp,32573,RowExclusiveLock,t
1444144757.48762,partsupp,32572,RowExclusiveLock,t
1444144757.48762,pg_locks,305,AccessShareLock,t
1444144817.46748,customer,32739,AccessExclusiveLock,t
1444144817.46748,customer,32739,ShareLock,t
1444144817.46748,lineitem,32584,RowExclusiveLock,t
1444144817.46748,lineitem,32593,RowExclusiveLock,t
1444144817.46748,orders,32571,RowExclusiveLock,t
1444144817.46748,orders,32575,RowExclusiveLock,t
1444144817.46748,partsupp,325,ShareLock,f
1444144817.46748,partsupp,326,AccessExclusiveLock,t
1444144817.46748,partsupp,326,ShareLock,t
1444144817.46748,pg_locks,373,AccessShareLock,t
1444144817.46748,pg_stat_all_tables,378,AccessShareLock,t
1444144817.46748,pg_stat_database,375,AccessShareLock,t
1444144817.46748,pg_statio_all_tables,378,AccessShareLock,t
1444144877.42381,lineitem,32593,RowExclusiveLock,t
1444144877.42381,lineitem,32584,RowExclusiveLock,t
1444144877.42381,orders,32575,RowExclusiveLock,t
1444144877.42381,orders,32571,RowExclusiveLock,t
1444144877.42381,pg_index,418,AccessShareLock,t
1444144877.42381,pg_index_indexrelid_index,418,AccessShareLock,t
