ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1444144636.18669,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444144636.18669,pg_catalog,pg_db_role_setting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444144636.18669,pg_catalog,pg_tablesample_method,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_description,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444144636.18669,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,information_schema,sql_packages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1444144636.18669,public,supplier,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1444144636.18669,pg_toast,pg_toast_13103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_class,13,679,343,287,10,0,0,0,10,0,17,394,9,501,,,,
1444144636.18669,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_operator,0,0,10,10,0,0,0,0,0,0,2,8,6,18,,,,
1444144636.18669,pg_catalog,pg_attribute,11,75,380,1054,144,0,0,0,144,0,33,715,11,1380,,,,
1444144636.18669,pg_toast,pg_toast_13098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pgxc_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_statistic,0,0,15,12,0,0,0,0,0,0,4,8,3,29,0,0,0,0
1444144636.18669,pg_catalog,pg_aggregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_inherits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,public,partsupp,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1444144636.18669,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_toast,pg_toast_2618,0,0,2,6,0,0,0,0,0,0,2,0,2,2,,,,
1444144636.18669,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,public,lineitem,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1444144636.18669,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1444144636.18669,pg_catalog,pg_transform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_database,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_depend,0,0,197,177,38,0,0,0,38,0,12,240,15,551,,,,
1444144636.18669,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_amproc,2,4,66,123,0,0,0,0,0,0,4,70,3,171,,,,
1444144636.18669,public,customer,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1444144636.18669,public,nation,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1444144636.18669,pg_catalog,pgxc_node,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_toast,pg_toast_13088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_collation,0,0,1,1,0,0,0,0,0,0,1,0,3,0,,,,
1444144636.18669,pg_catalog,pg_range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,information_schema,sql_languages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1444144636.18669,pg_catalog,pg_opclass,2,2,70,275,0,0,0,0,0,0,3,137,4,110,,,,
1444144636.18669,public,orders,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1444144636.18669,pg_catalog,pg_rewrite,0,0,2,2,0,0,0,0,0,0,1,1,2,2,2,0,4,4
1444144636.18669,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_seclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444144636.18669,pg_toast,pg_toast_13093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444144636.18669,information_schema,sql_sizing_profiles,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1444144636.18669,pg_catalog,pg_event_trigger,0,0,20,0,0,0,0,0,0,0,0,0,1,19,,,,
1444144636.18669,public,part,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1444144636.18669,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1444144636.18669,public,region,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1444144636.18669,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444144636.18669,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
