ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1444145924.76114,2672,10,psql,127.0.0.1,44173,2015-10-06 11:38:44.759181-04,2015-10-06 11:38:44.7598-04,2015-10-06 11:38:44.761212-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 11:38:44.760899-04
1444145924.76114,2674,10,psql,127.0.0.1,44175,2015-10-06 11:38:44.760424-04,2015-10-06 11:38:44.761145-04,2015-10-06 11:38:44.763848-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 11:38:44.763513-04
1444145924.76114,2676,10,psql,127.0.0.1,44177,2015-10-06 11:38:44.761489-04,2015-10-06 11:38:44.76221-04,2015-10-06 11:38:44.765479-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 11:38:44.765162-04
1444145924.76114,2678,10,psql,127.0.0.1,44179,2015-10-06 11:38:44.762518-04,2015-10-06 11:38:44.763191-04,2015-10-06 11:38:44.773448-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 11:38:44.773066-04
1444145924.76114,2666,10,psql,127.0.0.1,44172,2015-10-06 11:38:44.765493-04,2015-10-06 11:38:44.775348-04,2015-10-06 11:38:44.789081-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2015-10-06 11:38:44.779684-04
1444145924.76114,2686,10,psql,,-1,2015-10-06 11:38:44.769551-04,2015-10-06 11:38:44.770144-04,2015-10-06 11:38:44.7716-04,f,"EXPLAIN
select
	l_orderkey,
	sum(l_extendedprice * (1 - l_discount)) as revenue,
	o_orderdate,
	o_shippriority
from
	customer,
	orders,
	lineitem
where
	c_mktsegment = 'HOUSEHOLD'
	and c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and o_orderdate < date '1995-03-16'
	and l_shipdate > date '1995-03-16'
group by
	l_orderkey,
	o_orderdate,
	o_shippriority
order by
	revenue desc,
	o_orderdate
LIMIT 10;",active,2015-10-06 11:38:44.771294-04
1444145984.80576,3128,10,psql,,-1,2015-10-06 11:39:38.568151-04,2015-10-06 11:39:38.569319-04,2015-10-06 11:39:38.573063-04,f,"EXPLAIN (ANALYZE, BUFFERS)
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#21'
	and p_type not like 'STANDARD POLISHED%'
	and p_size in (45, 50, 29, 20, 44, 19, 32, 22)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;",active,2015-10-06 11:39:38.572374-04
1444145984.80576,3047,10,psql,,-1,2015-10-06 11:39:18.294991-04,2015-10-06 11:39:18.295718-04,2015-10-06 11:39:18.297535-04,f,"EXPLAIN (ANALYZE, BUFFERS)
select
	l_orderkey,
	sum(l_extendedprice * (1 - l_discount)) as revenue,
	o_orderdate,
	o_shippriority
from
	customer,
	orders,
	lineitem
where
	c_mktsegment = 'HOUSEHOLD'
	and c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and o_orderdate < date '1995-03-16'
	and l_shipdate > date '1995-03-16'
group by
	l_orderkey,
	o_orderdate,
	o_shippriority
order by
	revenue desc,
	o_orderdate
LIMIT 10;",active,2015-10-06 11:39:18.297182-04
1444145984.80576,3113,10,psql,,-1,2015-10-06 11:39:32.30012-04,2015-10-06 11:39:32.301055-04,2015-10-06 11:39:32.305403-04,f,"COPY lineitem
FROM '/tmp/dbt3/dss/lineitem.tbl.u4'
USING DELIMITERS '|';",active,2015-10-06 11:39:32.304904-04
1444145984.80576,3154,10,psql,127.0.0.1,44393,2015-10-06 11:39:44.789423-04,2015-10-06 11:39:44.79875-04,2015-10-06 11:39:44.810456-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2015-10-06 11:39:44.801568-04
